Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_EdgeFinder)
-35785,2369,44.1114394259181,-15.1055297593921,-38867.5,0.835133952224091,-92.2115570443858,0,129
-18652.5,2369,44.1114394259181,-7.87357534824821,-21390,0.84990041644034,-91.0989010989011,0,130
-18085,3231,43.8873413803776,-5.59733828536057,-23560,0.917895286413111,-77.810046251479,0,131
-29615,1734,44.5790080738178,-17.0790080738178,-30280,0.839793351545806,-98.2255389718076,0,132
-24527.5,3949,45.5811597872879,-6.21106609268169,-29607.5,0.928172953027996,-83.4197772298274,0,133
-16945,2633,44.8917584504368,-6.43562476262818,-20895,0.925264353367956,-82.277251760136,0,134
-12772.5,2221,43.8541197658712,-5.75078793336335,-25647.5,0.933604512138067,-50.0931463869007,0,135
8177.5,2451,45.6548347613219,3.33639330885353,-15480,1.04890410549293,54.7997989613,0,136
-37467.5,4739,43.9544207638742,-7.90620384047267,-42585,0.904833568280819,-88.6123100573523,0,137
-36530,3385,44.3426883308715,-10.7917282127031,-38915,0.887323509226487,-94.179825974863,0,138
-20560,1870,43.9572192513369,-10.9946524064171,-25815,0.86262653258945,-80.2341463414634,0,139
-3627.5,1974,43.161094224924,-1.83763931104357,-9805,0.972239759704605,-39.2692828146143,0,140
-17485,2154,44.9396471680594,-8.11745589600743,-26520,0.91342023495624,-66.596838697391,0,141
-27307.5,5469,45.1636496617297,-4.99314317059792,-31962.5,0.921611264209439,-85.9604942157866,0,142
-33467.5,1692,42.5531914893617,-19.7798463356974,-38532.5,0.8136086435911,-87.6916022533735,0,143
-28695,2843,44.4952514948998,-10.0932113964122,-32240,0.872317703987986,-91.1893223166759,0,144
-16925,2154,44.5682451253482,-7.85747446610956,-21700,0.890056352209429,-78.8676607642125,0,145
-23227.5,3554,44.5694991558807,-6.53559369724254,-26312.5,0.885172963553446,-90.3003207308776,0,146
-51817.5,2293,43.3493240296555,-22.5981247274313,-55862.5,0.768860192031046,-93.1299424874191,0,147
-27615,1823,43.2254525507405,-15.148107515085,-31700,0.848500226303301,-88.0159362549801,0,148
-18757.5,2221,43.2687978388113,-8.44552003601981,-27612.5,0.887617392867307,-68.2960131075915,0,149
-24737.5,1870,44.331550802139,-13.2286096256684,-29405,0.853905211870663,-84.746488523467,0,150
-30475,2451,43.6148510811914,-12.4337005303958,-37927.5,0.881746924837996,-80.7338234320154,0,151
-28195,1653,42.9522081064731,-17.0568663036903,-34827.5,0.846699652022619,-81.4707794553204,0,152
-29562.5,3741,44.5870088211708,-7.90229885057471,-31877.5,0.884666777204498,-96.0289101835309,0,153
-17607.5,3949,45.429222587997,-4.45872372752596,-23207.5,0.941557687201275,-76.4297341291373,0,154
-26982.5,2031,44.8547513540128,-13.2853274249138,-29670,0.819164265129683,-91.442853511819,0,155
-24525,2369,43.2249894470241,-10.3524693963698,-28257.5,0.875542361269696,-86.968085106383,0,156
-43140,3741,43.8920074846298,-11.5316760224539,-48290,0.88245551892319,-89.7768066177618,0,157
-44302.5,5078,44.6041748719968,-8.72439936983064,-46825,0.890245941744446,-95.1156674359938,0,158
-13632.5,3091,44.969265609835,-4.4103849886768,-16447.5,0.92191259021652,-84.6739130434783,0,159
-1155,2734,44.9890270665691,-0.422457937088515,-12495,0.993843037434865,-9.54742715437074,0,160
-15640,2091,43.7589670014347,-7.47967479674797,-20215,0.913634104588879,-78.7611733601914,0,161
-11245,2633,45.7652867451576,-4.27079377136346,-13297.5,0.924279918522634,-86.4501249279262,0,162
-8595,1974,44.4275582573455,-4.35410334346505,-12397.5,0.939681035843992,-71.9849246231156,0,163
-17237.5,1921,44.3519000520562,-8.97319104633003,-18775,0.893112375401119,-92.1421889616464,0,164
-42365,5078,44.2103190232375,-8.34285151634502,-44635,0.871695084648233,-95.4112944090986,0,165
-35190,4739,43.827811774636,-7.42561721882254,-39315,0.906623768615874,-90.311818298473,0,166
-15617.5,2734,44.4769568397952,-5.71232626188734,-23162.5,0.940750787207405,-67.710817255582,0,167
-26337.5,6463,45.288565681572,-4.07511991335293,-33735,0.926458269343534,-78.760466507177,0,168
-33950,3385,44.7562776957164,-10.0295420974889,-36552.5,0.887433687002653,-93.2500171667926,0,169
-30255,1692,43.4397163120567,-17.8812056737589,-36057.5,0.815402919507619,-84.4404130616801,0,170
-15617.5,2734,44.4769568397952,-5.71232626188734,-23162.5,0.940750787207405,-67.710817255582,0,171
-28257.5,3741,44.7741245656242,-7.55346164127239,-30887.5,0.896461384850733,-93.3206737120211,0,172
-41700,4443,44.3844249381049,-9.38555030384875,-45440,0.893315595238857,-91.8249380677126,0,173
-24067.5,2293,43.4801569995639,-10.4960750109027,-24972.5,0.804062442757414,-97.5874303091739,0,174
-12655,3091,45.0339695891297,-4.09414428987383,-16947.5,0.934454673762447,-76.2923888470234,0,175
-26337.5,6463,45.288565681572,-4.07511991335293,-33735,0.926458269343534,-78.760466507177,0,176
-20825,1921,44.9245184799584,-10.8407079646018,-23877.5,0.886020004652245,-87.5643855776306,0,177
-23267.5,2734,43.7454279444038,-8.51042428675933,-30860,0.919394091613764,-75.4825628548256,0,178
-33795,1653,41.1978221415608,-20.4446460980036,-37552.5,0.804322336899092,-90.73701167942,0,179
-33307.5,2843,43.6862469222652,-11.715617305663,-36340,0.843799094895303,-93.6656355455568,0,180
-20042.5,2031,44.2639094042344,-9.86829148202856,-23740,0.88960341503718,-85.2328301084414,0,181
-21025,2843,45.7263454097784,-7.39535701723532,-24007.5,0.869399798120972,-89.9465240641711,0,182
-25292.5,2154,44.3825441039926,-11.7421077065924,-31927.5,0.891718040928162,-80.0585582021049,0,183
-13660,2734,44.2209217264082,-4.99634235552304,-19985,0.945920266043786,-68.7814702920443,0,184
-20042.5,2031,44.2639094042344,-9.86829148202856,-23740,0.88960341503718,-85.2328301084414,0,185
-37667.5,4182,44.5241511238642,-9.00705404112865,-41610,0.901333280945084,-91.0117789187557,0,186
-722.5,2734,45.5376737381127,-0.264264813460132,-12127.5,0.995532885076126,-6.05235602094241,0,187
-51212.5,2293,42.5207152202355,-22.334278238116,-55132.5,0.762745824743462,-93.266253869969,0,188
-4562.5,2091,45.8632233381157,-2.18197034911526,-11212.5,0.971239461035379,-41.4678482163145,0,189
-16955,3091,44.4839857651246,-5.48527984471045,-21565,0.919293610843359,-79.3680514921006,0,190
-35942.5,2539,44.2693974005514,-14.1561638440331,-38395,0.854578006149862,-94.1211129296236,0,191
-23877.5,4443,44.8120639207742,-5.3741841098357,-26877.5,0.911858619416759,-89.395357543991,0,192
-14612.5,2633,45.043676414736,-5.54975313330801,-18190,0.930293851070935,-81.6797093348239,0,193
-19230,2633,44.9297379415116,-7.30345613368781,-22085,0.905166993379443,-88.5257221774658,0,194
-17237.5,1921,44.3519000520562,-8.97319104633003,-18775,0.893112375401119,-92.1421889616464,0,195
-13945,2539,44.3481685703033,-5.49231981094919,-20132.5,0.90736988940184,-69.8384875422562,0,196
-18810,2031,44.411619891679,-9.26144756277696,-22857.5,0.910044117119594,-83.0097087378641,0,197
-15465,2154,45.4038997214485,-7.17966573816156,-20452.5,0.878862648337446,-76.9020387866733,0,198
-5597.5,2539,44.7420244190626,-2.20460811343048,-10612.5,0.955011252210256,-53.1450272964633,0,199
-45007.5,1692,41.4893617021277,-26.6001773049645,-47802.5,0.767240710573268,-94.6978065330598,0,200
