Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_RandomStratTypeTrades)
288.432,33,33.3333333333333,8.74036363636364,-10455.447,1.01342469428465,3.39843889456476,0,310
-726,8,37.5,-90.75,-3930.5,0.697563007706728,-51.4893617021277,0,311
-106.5,4,50,-26.625,-3937.5,0.927918781725888,-7.20812182741117,0,312
-33737.515,93,29.0322580645161,-362.768978494624,-35997.514,0.487004590917229,-100,0,313
1391.16,1,100,1391.16,-4052.5,0,0,0,314
9153.125,2,50,4576.5625,-3172.5,125.744463373083,12474.4463373083,0,315
-31365.69,51,25.4901960784314,-615.013529411765,-33605.02,0.307635708417673,-100,0,316
-1777.375,3,33.3333333333333,-592.458333333333,-2984,0.025561951754386,-97.4438048245614,0,317
-853.577,11,36.3636363636364,-77.5979090909091,-5756.253,0.868932574771943,-27.2226561366323,0,318
-11359.974,100,39,-113.59974,-14954.391,0.747567717170312,-82.7067686690026,0,319
-35392.522,140,34.2857142857143,-252.803728571429,-37185.958,0.583629698100808,-100,0,320
-24422.869,49,20.4081632653061,-498.425897959184,-27320.369,0.398084971792059,-95.1588461478968,0,321
-3340.194,17,29.4117647058824,-196.482,-7795.786,0.439847097201343,-63.8762891408392,0,322
-1044.823,3,33.3333333333333,-348.274333333333,-1749.376,0.0656331743001122,-93.4366825699888,0,323
-21292.861,60,40,-354.881016666667,-22959.641,0.521344826377734,-95.8546218070891,0,324
-3269.921,45,35.5555555555556,-72.6649111111111,-10315.99,0.834816042507961,-35.4332348583465,0,325
2904.281,18,33.3333333333333,161.348944444444,-5028.304,1.51395862573257,105.370662769587,0,326
-9432.5,22,27.2727272727273,-428.75,-9972.5,0.308626139539145,-97.3426212590299,0,327
-6980,58,36.2068965517241,-120.344827586207,-11862.5,0.716260162601626,-81.3756922180122,0,328
-978.572,1,0,-978.572,-1852.5,0,-100,0,329
-28645,46,23.9130434782609,-622.717391304348,-29777.5,0.188986409966025,-100,0,330
-29376.703,50,24,-587.53406,-31256.703,0.326605856798011,-100,0,331
-18922.42,44,29.5454545454545,-430.055,-21012.42,0.353754448944285,-95.1716139182252,0,332
-10445.875,30,30,-348.195833333333,-14972.625,0.603870894344399,-78.304176310192,0,333
-14895.6,38,28.9473684210526,-391.989473684211,-17690.6,0.43671362887855,-100,0,334
0,0,0,0,0,0,0,0,335
-11929.25,81,37.037037037037,-147.274691358025,-13611.125,0.621126766154933,-94.0301301567596,0,336
-43565.875,148,31.7567567567568,-294.36402027027,-47746.5,0.544298352279116,-93.0765491972269,0,337
-2026.797,26,30.7692307692308,-77.9537307692308,-5091.075,0.813536147572723,-52.4251857504058,0,338
-39493,149,29.5302013422819,-265.053691275168,-42073.375,0.564880155569144,-96.4988531094326,0,339
-10510.317,34,35.2941176470588,-309.126970588235,-11058.129,0.406113031532582,-100,0,340
-771.095,5,40,-154.219,-3754.375,0.716460405687449,-45.4420626151013,0,341
-27657.1,65,27.6923076923077,-425.493846153846,-31221.881,0.394224492315219,-89.5794477628556,0,342
-7608,44,38.6363636363636,-172.909090909091,-10830.25,0.674692806405234,-74.3522398270196,0,343
126.424,9,22.2222222222222,14.0471111111111,-4148.394,1.0281573259182,5.06382857708195,0,344
2497.137,19,26.3157894736842,131.428263157895,-6686.611,1.31169663258787,46.8772579678988,0,345
-1373,19,52.6315789473684,-72.2631578947368,-6465.625,0.871070732680705,-35.8907332374853,0,346
0,0,0,0,0,0,0,0,347
-17068.575,20,25,-853.42875,-17353.575,0.0936296599329995,-100,0,348
-30846.627,135,33.3333333333333,-228.493533333333,-34286.627,0.574356888492051,-93.5266989709149,0,349
-1609.879,16,31.25,-100.6174375,-5125.753,0.628541465733259,-44.6165776069472,0,350
4217.75,3,33.3333333333333,1405.91666666667,-3307.25,4.10699815837937,310.699815837937,0,351
-15134.289,18,27.7777777777778,-840.793833333333,-16272.503,0.220728524076475,-100,0,352
-1398.815,25,28,-55.9526,-7276.25,0.909004638645019,-27.8520020850946,0,353
-14119,40,35,-352.975,-26840.375,0.543661471084931,-57.7608910207567,0,354
-144.69,10,30,-14.469,-4509.064,0.966766595800588,-4.61668938477325,0,355
-1273.375,12,25,-106.114583333333,-5915.375,0.732266288207312,-31.321485672119,0,356
3597.678,2,50,1798.839,-3355,4.33173245220046,333.173245220046,0,357
-10131.077,17,23.5294117647059,-595.945705882353,-14425.897,0.381372536507811,-81.283727556282,0,358
-32661.09,87,35.632183908046,-375.414827586207,-34883.321,0.461328707973723,-100,0,359
-21117.422,44,27.2727272727273,-479.941409090909,-22429.832,0.374981645983739,-99.4002776769428,0,360
-8375.942,26,30.7692307692308,-322.151615384615,-11769.378,0.516914901225254,-95.3775718587755,0,361
-1168.126,6,50,-194.687666666667,-4881.563,0.643762257693738,-70.1577177177177,0,362
-4532.191,21,28.5714285714286,-215.818619047619,-11210.128,0.697454371406504,-50.9811202325325,0,363
-16117.5,61,34.4262295081967,-264.22131147541,-18331,0.608351760503487,-100,0,364
3460.711,12,58.3333333333333,288.392583333333,-3247.5,1.66438040058131,152.706497517926,0,365
-15228.584,33,27.2727272727273,-461.472242424242,-16619.474,0.321807169400799,-100,0,366
-22973.579,43,30.2325581395349,-534.269279069767,-24835.721,0.297121753538052,-100,0,367
-413.222,17,52.9411764705882,-24.3071764705882,-6231.697,0.947794933447137,-10.1401807810615,0,368
-3093,1,0,-3093,-4050,0,-100,0,369
-17172.425,96,35.4166666666667,-178.879427083333,-17587.736,0.546783842964119,-99.794795782548,0,370
-17518.125,39,20.5128205128205,-449.182692307692,-17905.625,0.29119461865264,-100,0,371
-2141.375,10,30,-214.1375,-4983.875,0.560844933220539,-49.6709095653687,0,372
-4098.13,11,18.1818181818182,-372.557272727273,-5963.75,0.425004307420156,-83.0000676455422,0,373
-1066.25,4,50,-266.5625,-4487.5,0.621897163120567,-37.8102836879433,0,374
950,2,50,475,-4052.5,1.84070796460177,84.070796460177,0,375
-4154.608,21,33.3333333333333,-197.838476190476,-7326.881,0.572375022656999,-67.2912357650626,0,376
-47848.17,170,31.1764705882353,-281.459823529412,-50338.17,0.540998145906931,-96.5222091169792,0,377
-525.715,1,0,-525.715,-2415,0,-100,0,378
-34465.105,97,30.9278350515464,-355.310360824742,-35808.318,0.446309637262668,-100,0,379
-43358.066,134,30.5970149253731,-323.567656716418,-46013.869,0.502952719787839,-96.4972796056611,0,380
-1386.563,2,0,-693.2815,-2151.563,0,-100,0,381
-703.574,10,30,-70.3574,-8146.831,0.931333224089656,-13.4415241524611,0,382
-5957.104,35,37.1428571428571,-170.202971428571,-8707.281,0.753750577375988,-90.812543894377,0,383
4796.25,7,57.1428571428571,685.178571428571,-4045,2.7846511627907,178.46511627907,0,384
-28367.597,46,28.2608695652174,-616.686891304348,-29369.292,0.273930669324727,-100,0,385
-32513.058,134,33.5820895522388,-242.63476119403,-34050.558,0.578558421163643,-96.8354956304821,0,386
-23132.5,97,34.020618556701,-238.479381443299,-26415,0.49120761896383,-96.5281979594817,0,387
8422.476,54,44.4444444444444,155.971777777778,-6151.073,1.50003128729466,152.340791436406,0,388
-30538.998,51,27.4509803921569,-598.803882352941,-32676.273,0.381342325380776,-100,0,389
-3076.429,3,33.3333333333333,-1025.47633333333,-4346.786,0.115151464599777,-88.4848535400223,0,390
-12100.717,21,19.047619047619,-576.224619047619,-13130.717,0.337268102763582,-100,0,391
-15136.991,126,34.9206349206349,-120.134849206349,-19756.986,0.769135096465883,-76.9665011202022,0,392
-10983.75,40,35,-274.59375,-14834.75,0.574685382381413,-76.8779856165462,0,393
-31194.944,58,27.5862068965517,-537.843862068966,-34440.506,0.244281157953758,-95.3594542794386,0,394
-819.532,3,66.6666666666667,-273.177333333333,-2192.407,0.402374220910908,-59.7625779089092,0,395
-17348.046,43,23.2558139534884,-403.442930232558,-18796.618,0.485619244383553,-100,0,396
-1059.644,2,0,-529.822,-1548.929,0,-100,0,397
0,0,0,0,0,0,0,0,398
-6071.793,32,40.625,-189.74353125,-9111.076,0.56623416481049,-80.280549892916,0,399
-14629,53,30.188679245283,-276.018867924528,-16524,0.366401385956364,-98.2702448527189,0,400
-11213.446,39,30.7692307692308,-287.524256410256,-17137.751,0.564058786004297,-71.624803411691,0,401
-4456.298,7,42.8571428571429,-636.614,-6774.735,0.321904784512221,-74.4666366324615,0,402
-8126.125,76,39.4736842105263,-106.922697368421,-12337.5,0.773404904233256,-68.1393203781733,0,403
-17252.153,25,28,-690.08612,-18330.724,0.374622740671596,-100,0,404
0,0,0,0,0,0,0,0,405
-11403.759,26,30.7692307692308,-438.606115384615,-13069.823,0.337898373961554,-100,0,406
-20261.012,39,38.4615384615385,-519.513128205128,-21714.98,0.342656631163462,-99.4650559303446,0,407
-11133.846,54,27.7777777777778,-206.182333333333,-14435.54,0.581164495424326,-79.181532966863,0,408
-20033.586,96,32.2916666666667,-208.6831875,-22891.086,0.589142767655823,-89.2023478236787,0,409
-17095,123,34.1463414634146,-138.983739837398,-20327.5,0.712011455525607,-88.2208747258418,0,410
99.999,2,100,49.9995,-2668.572,0,0,0,411
-7860.25,48,27.0833333333333,-163.755208333333,-9503.75,0.701378137851777,-84.5551850258176,0,412
4597.31,28,46.4285714285714,164.189642857143,-11196.436,1.41524066211833,44.1775647301343,0,413
-1250,33,51.5151515151515,-37.8787878787879,-10372.5,0.907390257455084,-15.1745068285281,0,414
-34264.599,224,33.9285714285714,-152.966959821429,-34914.599,0.663067817144484,-99.9854098088513,0,415
-5293.589,101,39.6039603960396,-52.4117722772277,-13329.657,0.873849574408245,-44.541369599476,0,416
-23689.75,70,35.7142857142857,-338.425,-25677.25,0.560006775484262,-100,0,417
-19377.17,88,34.0909090909091,-220.195113636364,-26133.59,0.624883794754289,-78.7574902686966,0,418
-8165.25,23,39.1304347826087,-355.010869565217,-14923,0.553005419609131,-64.4023346610403,0,419
-6759.21,45,37.7777777777778,-150.204666666667,-12580.361,0.709848564458236,-64.6902568053538,0,420
-5242.753,55,43.6363636363636,-95.3227818181818,-8278.315,0.74946302613511,-69.8957779921248,0,421
-2860,9,33.3333333333333,-317.777777777778,-5030,0.310427968655817,-98.7057808455565,0,422
8876.247,15,60,591.7498,-2837.5,5.29582224037641,805.557703407643,0,423
-24872.875,128,30.46875,-194.3193359375,-26185.193,0.582027544444267,-97.3014658510353,0,424
-26334,63,28.5714285714286,-418,-29350.25,0.439329341317365,-98.4807546675891,0,425
-7749.559,26,38.4615384615385,-298.059961538462,-13374.108,0.614074435582868,-81.6832793560588,0,426
-10112.955,28,28.5714285714286,-361.176964285714,-13672.238,0.347942188463535,-87.5228306392371,0,427
0,0,0,0,0,0,0,0,428
2664.278,51,45.0980392156863,52.2407450980392,-7677.993,1.12878738734576,38.5578104922164,0,429
-12699.475,25,24,-507.979,-16408.219,0.464391439592286,-82.7856758432624,0,430
0,0,0,0,0,0,0,0,431
-14406.92,39,28.2051282051282,-369.408205128205,-17273.604,0.484863108055846,-93.8070100342218,0,432
0,0,0,0,0,0,0,0,433
3197.678,5,60,639.5356,-5220,5.97693073929961,619.833570139544,0,434
-10973.41,42,21.4285714285714,-261.271666666667,-14273.629,0.569567179156643,-80.6645190746119,0,435
-3984.375,5,40,-796.875,-6083.75,0.230072463768116,-97.9864740239779,0,436
-3081.802,51,37.2549019607843,-60.4274901960784,-10314.472,0.881975429320895,-33.079510670867,0,437
-10361.434,14,28.5714285714286,-740.102428571429,-13169.736,0.383051397269618,-83.9716837396266,0,438
-13714.5,11,36.3636363636364,-1246.77272727273,-14364.375,0.128117102941878,-100,0,439
3482.137,22,40.9090909090909,158.278954545455,-6234.647,1.38964073113956,77.7323972179058,0,440
-9891.262,79,35.4430379746835,-125.205848101266,-16343.936,0.737914157726877,-69.0540784320734,0,441
2184.374,4,75,546.0935,-4376.375,4.10528291050526,310.528291050526,0,442
-28127.5,140,35,-200.910714285714,-30420,0.566000617188705,-93.1528398741514,0,443
-5926.429,3,0,-1975.47633333333,-6344.643,0,-100,0,444
9738.125,22,50,442.642045454545,-5015,2.04311441387159,258.006292432522,0,445
-30412.436,109,27.5229357798165,-279.013174311927,-30572.436,0.479020217792534,-100,0,446
-3749.646,6,33.3333333333333,-624.941,-5180.718,0.121348742191568,-100,0,447
2517.486,33,42.4242424242424,76.2874545454546,-6438.397,1.15924269005571,47.7587504761674,0,448
-5738.5,37,27.027027027027,-155.094594594595,-9177.5,0.637492103600758,-73.1485022307202,0,449
-6241.75,38,36.8421052631579,-164.256578947368,-8580.375,0.468640262200183,-83.0530745305457,0,450
4124.5,8,25,515.5625,-4854,2.15080915178571,115.080915178571,0,451
-11050.367,50,36,-221.00734,-16725.054,0.595122750491525,-75.9372423244601,0,452
57.633,3,33.3333333333333,19.211,-4040,1.05609777226639,5.60977722663858,0,453
-3172.815,14,28.5714285714286,-226.629642857143,-7196.876,0.657467482343918,-58.6845099187783,0,454
-3893.573,4,25,-973.39325,-5315.715,0.0279955014273357,-97.2004498572664,0,455
3961.427,4,50,990.35675,-5071.787,2.57938095418455,217.191952099013,0,456
-4284.826,14,35.7142857142857,-306.059,-6576.611,0.513690094628288,-83.1341428230785,0,457
-3808.5,38,34.2105263157895,-100.223684210526,-8872.625,0.77012222725215,-58.2395106565994,0,458
-27253.148,75,29.3333333333333,-363.375306666667,-27762.076,0.379515710236298,-99.2844042472641,0,459
-112.323,7,42.8571428571429,-16.0461428571429,-5865,0.967504848684028,-4.59566434871127,0,460
-5563.753,11,27.2727272727273,-505.795727272727,-6921.431,0.372606093929683,-99.4446474098202,0,461
0,0,0,0,0,0,0,0,462
1242.5,2,50,621.25,-2837.5,2.66778523489933,166.778523489933,0,463
-8410.125,5,0,-1682.025,-9087.625,0,-100,0,464
-7193.578,28,35.7142857142857,-256.9135,-10019.914,0.576915100805861,-81.6490627740381,0,465
-10511.262,34,23.5294117647059,-309.154764705882,-13188.669,0.530470440275171,-91.60775844601,0,466
-10221.523,16,18.75,-638.8451875,-10788.665,0.0854981073883964,-100,0,467
-28884.5,74,28.3783783783784,-390.331081081081,-32538,0.478025552523628,-95.2403719335268,0,468
-20029.387,101,36.6336633663366,-198.310762376238,-23625.947,0.633365006831371,-87.4215827753872,0,469
6635.886,54,42.5925925925926,122.886777777778,-7540,1.34994118239858,147.557684905563,0,470
-18909.293,58,27.5862068965517,-326.022293103448,-23324.467,0.526227139510829,-87.5553173739627,0,471
-676.429,2,50,-338.2145,-1861.429,0.616754107648725,-38.3245892351275,0,472
1026.427,5,60,205.2854,-4037.322,2.17210165407695,233.658026889088,0,473
-30855.638,61,29.5081967213115,-505.830131147541,-34162.333,0.302530116603794,-97.5104890738051,0,474
-24.065,5,60,-4.813,-7126.474,0.980154786889707,-1.98452131102929,0,475
2692.5,21,42.8571428571429,128.214285714286,-3468.125,1.43501969100273,91.6400765794512,0,476
-10591.076,40,32.5,-264.7769,-14243.397,0.366034413591129,-85.3197235212891,0,477
-32811.275,135,34.8148148148148,-243.046481481481,-36251.275,0.563728638376062,-93.8906221049311,0,478
-13310.625,100,34,-133.10625,-15512.5,0.675800337945837,-91.2116150584608,0,479
-28995.25,91,29.6703296703297,-318.629120879121,-30725.25,0.502462356827249,-100,0,480
0,0,0,0,0,0,0,0,481
-26204.375,261,35.2490421455939,-100.399904214559,-30064.375,0.734730238108193,-88.8385535633314,0,482
-7397.68,7,28.5714285714286,-1056.81142857143,-9375.358,0.109307334288841,-98.1287218532619,0,483
-458.125,4,25,-114.53125,-3110,0.673496659242762,-38.6399578281497,0,484
-6004.752,11,36.3636363636364,-545.886545454545,-7679.251,0.265198536748566,-91.6572156364357,0,485
-13213.773,87,34.4827586206897,-151.882448275862,-15438.147,0.687395414711741,-97.7414415593926,0,486
40.625,13,46.1538461538462,3.125,-8173.75,1.00447905181918,0.590962814801346,0,487
1532.052,5,60,306.4104,-3172.5,2.00315537969648,121.78977191426,0,488
-3033.618,5,20,-606.7236,-7084.778,0.366948417745623,-63.3051582254377,0,489
-9745.37,56,30.3571428571429,-174.024464285714,-13964.653,0.61706719184166,-74.2524125022448,0,490
-2175.538,6,50,-362.589666666667,-6155,0.433690787815935,-76.001327510917,0,491
-43749.153,140,29.2857142857143,-312.49395,-46739.507,0.477745293370354,-96.1202079084097,0,492
-3426.5,30,30,-114.216666666667,-9484.5,0.816268532668436,-37.5342315697229,0,493
-26393.076,102,30.3921568627451,-258.755647058824,-29410.574,0.552994581330321,-96.596290739468,0,494
1782,14,28.5714285714286,127.285714285714,-5375,1.19520210318764,36.9364701005286,0,495
-47397.5,108,31.4814814814815,-438.865740740741,-47802.5,0.435828001785449,-100,0,496
-17238.221,44,38.6363636363636,-391.77775,-21804.648,0.414618908993084,-95.8525055811766,0,497
-13713.582,88,32.9545454545455,-155.836159090909,-17584.027,0.729192320604833,-86.5809623280521,0,498
-18174.375,160,37.5,-113.58984375,-23032.25,0.714427411197423,-82.3833051913466,0,499
-27912.916,150,36.6666666666667,-186.086106666667,-30655.949,0.514459523444232,-95.3255798577567,0,500
