Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_RandomStratTypeTrades)
24892.072,145,68.2758620689655,171.669462068966,-13837.724,1.46425731642851,209.393067218496,0,101
24930,289,64.0138408304498,86.2629757785467,-6945,1.49290692501606,444.583147570218,0,191
24930,289,64.0138408304498,86.2629757785467,-6945,1.49290692501606,444.583147570218,0,309
25156.125,104,69.2307692307692,241.885817307692,-15587.125,1.75711598510214,180.964670125619,0,449
25511.214,143,68.5314685314685,178.400097902098,-10795.987,1.5944255924785,285.112504555604,0,110
25770,103,71.8446601941748,250.194174757282,-10477.5,1.74404504114335,292.259710802382,0,299
25801.875,96,67.7083333333333,268.76953125,-9959.375,1.70239047213952,282.257623410365,0,485
25967.569,128,67.1875,202.8716328125,-14766.879,1.54043503702993,226.674273230134,0,190
26024.517,210,67.1428571428571,123.926271428571,-17530.984,1.47088498055847,166.372445680066,0,259
26643.125,233,68.6695278969957,114.348175965665,-16691.25,1.38590853128621,177.074852538008,0,192
26664.599,195,68.2051282051282,136.741533333333,-17544.626,1.43174976343271,182.468630696893,0,66
26664.599,195,68.2051282051282,136.741533333333,-17544.626,1.43174976343271,182.468630696893,0,310
26882.281,172,66.2790697674419,156.292331395349,-12888.84,1.45507944576162,291.392467905377,0,445
26888.541,159,64.7798742138365,169.110320754717,-8374.911,1.59439179808876,454.589105398205,0,152
26895.487,127,70.0787401574803,211.775488188976,-15860.182,1.51877065135621,214.072077029849,0,52
27241.776,213,63.849765258216,127.895661971831,-15844.554,1.37369924719326,200.978770677368,0,93
27329.549,121,69.4214876033058,225.864041322314,-11573.891,1.63199665723058,300.541434383783,0,154
27526.149,121,69.4214876033058,227.488834710744,-11557.5,1.62578611312063,303.271426677979,0,123
27526.149,121,69.4214876033058,227.488834710744,-11557.5,1.62578611312063,303.271426677979,0,386
27724.25,141,71.6312056737589,196.625886524823,-10065.5,1.68905803404996,346.369116406909,0,106
27781.25,262,64.5038167938931,106.035305343511,-14599.5,1.43606989675591,231.703502919099,0,407
27781.623,114,71.0526315789474,243.698447368421,-11527.969,1.91977921291297,399.708609591669,0,346
27795.018,271,63.09963099631,102.564642066421,-11615.896,1.4199774540474,287.366490204422,0,211
27885.686,104,74.0384615384615,268.131596153846,-11183.573,1.83397766005712,295.947848235606,0,97
28061.038,222,67.1171171171171,126.401072072072,-18970.36,1.39320047843133,178.968828176381,0,20
28116.054,187,68.4491978609626,150.353229946524,-7880.581,1.64670148718285,469.971650647723,0,77
28354.782,229,64.6288209606987,123.820008733624,-15725.127,1.42468171766421,189.699724202379,0,296
28361.205,162,66.6666666666667,175.069166666667,-15842.592,1.52483940291284,201.106328538754,0,220
28452.831,138,72.463768115942,206.179934782609,-11242.5,1.59962906779918,296.924925645708,0,61
28625.502,226,69.0265486725664,126.661513274336,-14779.646,1.46768365096162,215.721670344484,0,92
28831.878,160,66.875,180.1992375,-18738.752,1.57839270422884,179.641831352542,0,90
28917.645,139,70.5035971223022,208.040611510791,-17468.664,1.64929003042414,178.13283841389,0,352
