Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EdgeFinder)
16350.649,1785,54.2296918767507,9.16002745098039,-5752.5,1.13436190755273,317.642525497814,0,91
8452.5,1466,52.5238744884038,5.76568894952251,-9385,1.07608524427842,95.5354619949138,0,92
8629.982,2498,52.8022417934347,3.45475660528423,-7401.073,1.07372001855903,120.934609273196,0,93
25091.241,2304,56.0329861111111,10.8902955729167,-13872.883,1.13358753391486,199.012324273631,0,94
22266.261,1672,55.7416267942584,13.3171417464115,-11891.526,1.14806088988246,192.730703071044,0,95
33514,3708,54.5037756202805,9.03829557713053,-11534,1.13737047481637,299.232142857143,0,96
10540,1958,55.0051072522983,5.38304392236977,-16040,1.06163202058299,67.3482428115016,0,97
8642.112,1521,52.5969756738988,5.68186193293886,-5209.29,1.14116645990453,172.251417637503,0,98
5488.731,1792,53.4598214285714,3.06290792410714,-12631.251,1.0477229058899,45.0311192672654,0,99
16150.5,2399,54.6894539391413,6.73218007503126,-14293,1.10871255338698,116.374837872892,0,100
9142.21,4385,51.8358038768529,2.08488255416192,-8872.715,1.04314128439016,105.871249297209,0,101
27066.385,1941,55.5383822771767,13.9445569294178,-11224.287,1.17007085669654,254.759542922739,0,102
1434.743,1727,54.140127388535,0.830771858714534,-14285.943,1.01128571584656,10.2860441125938,0,103
23024.5,1983,52.7987897125567,11.6109430156329,-3476,1.27469636593572,837.406801236589,0,104
22255.257,2153,55.5039479795634,10.3368588016721,-6498.497,1.18368384202042,368.251312112838,0,105
-5097.5,829,50.7840772014475,-6.14897466827503,-13220,0.925994483159117,-42.3644296696447,0,106
8063.573,1584,54.5454545454545,5.09063952020202,-7945.9,1.06672177186135,107.429795227754,0,107
17512,1738,54.4303797468354,10.0759493670886,-12574.5,1.12230715774844,143.077740103762,0,108
-1527.881,2438,53.6915504511895,-0.626694421657096,-16380.198,0.987459666926122,-9.88344518193683,0,109
11841.187,1784,53.195067264574,6.63743665919282,-8189.756,1.11878889526256,152.843626181967,0,110
19380.893,1889,55.4790894653256,10.2598692429857,-14377.883,1.11783158625859,138.387305227772,0,111
24081.305,3008,54.6542553191489,8.00575299202128,-8372.143,1.09555949526638,313.573235110017,0,112
36642.988,4375,54.0342857142857,8.37554011428571,-12648.22,1.11046918926689,315.256770499053,0,113
13028.347,1655,52.2658610271903,7.87211299093656,-3894.63,1.16833894011029,375.571088945538,0,114
38581.25,3861,54.3123543123543,9.99255374255374,-8373.5,1.14496245488857,476.841552342109,0,115
15061.911,2012,53.3300198807157,7.48603926441352,-4247.5,1.14231907976933,394.032988881622,0,116
8189.783,1954,52.9682702149437,4.1912911975435,-13282.504,1.06096374140121,62.3152406877715,0,117
22795,1439,54.9687282835302,15.8408617095205,-7842.75,1.1987306347698,314.110513986496,0,118
6578.665,1850,53.027027027027,3.55603513513514,-8854.607,1.04676042005321,81.5998224781685,0,119
26737.361,2446,54.2109566639411,10.9310551921505,-6194.556,1.19451627630087,447.895304106369,0,120
19888.729,1563,56.5579014715291,12.7247146513116,-15991.877,1.13962850546811,127.906918714493,0,121
37673.385,3047,55.6284870364293,12.3640909090909,-13581.282,1.13113599529431,300.934907245769,0,122
12540.426,2956,53.5182679296346,4.24236332882273,-9863.229,1.08068378718041,129.97401644416,0,123
22750.526,3545,54.1043723554302,6.41763779971791,-12578.394,1.0942512113041,184.575058003906,0,124
24889.713,2047,55.6912554958476,12.1591172447484,-8185.358,1.20221806937835,334.4106927742,0,125
21484.089,2491,54.8775592131674,8.62468446407066,-7452.329,1.12042713900995,302.068267651848,0,126
12845,669,58.2959641255605,19.2002989536622,-6170,1.26128966639544,230.403587443946,0,127
41754.212,6220,53.8745980707396,6.71289581993569,-13064.966,1.10855767388725,330.827868093259,0,128
14404.669,1562,54.5454545454545,9.22193918053777,-8367.501,1.13359766895694,190.4119906924,0,129
58297.5,1653,56.5638233514822,35.2676950998185,-7697.5,1.431025559507,794.514480408859,0,130
16567.5,2222,54.7704770477048,7.45612061206121,-11257.5,1.1016401689555,158.738143144582,0,131
23632.5,2383,54.7629039026437,9.9171212757029,-14210,1.13665341525117,168.262726949092,0,132
-5352.5,1390,55.9712230215827,-3.85071942446043,-13687.5,0.959452293473732,-40.1462591411963,0,133
1514.946,1444,53.808864265928,1.04913157894737,-9316.798,1.0118293088421,17.9564095288284,0,134
13182.5,1600,53.6875,8.2390625,-4140,1.16704682253057,337.580025608195,0,135
24868.718,1850,55.7837837837838,13.4425502702703,-7326.097,1.19103124079482,408.258810357536,0,136
9020,1594,54.077791718946,5.65872020075282,-9675,1.0719054546904,95.7283098965243,0,137
18499.5,1803,54.3538546866334,10.2603993344426,-7398,1.11354820097961,277.541069687195,0,138
